name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
mannheim;2021-03-29;21,6;6,6;12,9;21,6;4,0;12,2;1,8;50,5;0,000;0,0;0,00;NA;0,0;0,0;NA;15,6;176,0;1031,7;57,8;47,2;197,7;17,1;6;NA;2021-03-29T07:09:26Z;2021-03-29T19:53:12Z;0,52;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-03-30;23,5;2,9;12,8;23,5;2,9;12,8;1,8;52,8;0,000;0,0;0,00;NA;0,0;0,0;NA;11,1;344,2;1031,0;5,0;40,6;203,4;17,4;7;NA;2021-03-30T07:07:17Z;2021-03-30T19:54:44Z;0,56;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-03-31;24,8;4,1;14,2;24,8;2,8;14,0;3,9;55,0;0,000;0,0;0,00;NA;0,0;0,0;NA;12,7;162,1;1023,8;7,8;36,0;208,4;17,9;7;NA;2021-03-31T07:05:10Z;2021-03-31T19:56:17Z;0,59;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-01;23,5;7,6;15,6;23,5;6,4;15,5;4,9;52,7;0,000;0,0;0,00;NA;0,0;0,0;NA;19,2;324,1;1018,9;6,3;36,8;216,4;18,9;7;NA;2021-04-01T07:03:02Z;2021-04-01T19:57:49Z;0,63;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-02;14,6;4,3;9,5;14,6;1,5;7,9;1,7;59,3;0,000;0,0;0,00;NA;0,0;0,0;NA;26,4;356,2;1021,5;19,5;41,6;232,4;20,2;8;NA;2021-04-02T07:00:54Z;2021-04-02T19:59:21Z;0,66;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-03;12,5;4,6;7,9;12,5;2,1;6,3;-1,7;52,3;0,000;0,0;0,00;NA;0,0;0,0;NA;23,4;11,8;1024,5;27,3;42,9;206,7;17,9;6;NA;2021-04-03T06:58:47Z;2021-04-03T20:00:53Z;0,70;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-04;12,6;-0,3;6,6;12,6;-2,3;5,6;-0,9;59,9;0,000;0,0;0,00;NA;0,0;0,0;NA;18,3;352,7;1023,0;3,7;37,5;243,8;21,1;8;NA;2021-04-04T06:56:41Z;2021-04-04T20:02:26Z;0,75;Clear;Clear conditions throughout the day.;clear-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-05;8,2;1,0;4,3;4,9;-3,0;1,3;-0,5;71,5;1,678;100,0;20,83;rain;0,0;0,0;NA;29,8;248,5;1012,1;65,3;27,8;72,7;6,2;3;NA;2021-04-05T06:54:34Z;2021-04-05T20:03:58Z;0,77;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-04-06;6,2;-0,8;2,1;2,4;-5,3;-2,0;-3,8;65,7;1,037;100,0;20,83;rain,snow;0,0;0,0;NA;25,6;238,3;1014,0;52,3;38,2;121,2;10,4;4;NA;2021-04-06T06:52:28Z;2021-04-06T20:05:30Z;0,80;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-04-07;4,9;1,2;2,7;0,9;-3,9;-1,6;-3,3;65,1;0,133;100,0;16,67;rain,snow;0,0;0,0;NA;32,7;253,6;1018,5;85,0;35,0;100,7;8,6;3;NA;2021-04-07T06:50:23Z;2021-04-07T20:07:02Z;0,84;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow.;rain;01072,05275,00150,05906,05692,05426
mannheim;2021-04-08;10,0;0,6;4,7;10,0;-2,7;2,4;-3,9;55,2;0,000;0,0;0,00;NA;0,0;0,0;NA;18,8;211,7;1025,0;31,8;43,6;237,1;20,5;8;NA;2021-04-08T06:48:18Z;2021-04-08T20:08:34Z;0,87;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;01072,05275,00150,05906,05692,05426
mannheim;2021-04-09;16,7;0,4;8,6;16,7;-2,2;7,3;-1,3;52,3;0,000;0,0;0,00;NA;0,0;0,0;NA;24,1;185,8;1017,2;93,6;44,9;144,6;12,6;5;NA;2021-04-09T06:46:13Z;2021-04-09T20:10:06Z;0,91;Overcast;Cloudy skies throughout the day.;cloudy;01072,05275,00150,05906,05692,05426
mannheim;2021-04-10;14,5;10,3;12,0;14,5;10,3;12,0;4,6;60,9;0,328;100,0;20,83;rain;0,0;0,0;NA;27,7;194,5;1013,0;90,1;39,0;148,8;12,8;5;NA;2021-04-10T06:44:09Z;2021-04-10T20:11:38Z;0,94;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.;rain;01072,05275,00150,05906,05692,05426
