"RecipientID","age","male","race_1","race_2","race_3","race_4","race_5","race_5_TEXT","race_6","race_7","race_black","latino","educ_r","inc_r","DL_indiv","DL_house","auto_house","smartphone","commutetrip","tripfreq_1","city","optin","overall1_1","overall2_1","triprating_1","rating_1","rating_5","wait1","cr_rider","cr_line","cr_min_late","cr_min_travel","cr_min_benchmark","trx_time","next_train","prev_train","start_mode","start_line","hw_mean","hw_bench","hw_perf","hw_guess","hw_guess_min","hw_mean_min","traveltime_mean","traveltime_guess","traveltime_bench","traveltime_bench_guess","traveltime_perf","cityserv_comb","mayor_app_comb","treat_2","party","ideo","polinfo","voted","cr_min_late.1","hwtravel_delay","hwtravel_delay_log","delay_comb","delay_source","delay_line","delay_comb_log","delay_comb_dev","delay_comb_bin","delay_comb_bin2","hwtraveltime","waittraveltime_comb","waittravel_source","waittraveltime_comb_log","runningvar_comb","runningvar_comb_min"
"MLRP_5bsVEpzRg7Vx9kN",NA,0,0,0,0,0,0,"",1,NA,0,0,NA,NA,1,4,3,1,1,7,"2189",0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,10,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5BVcYe7HPrRPdqZ",1,0,0,0,0,0,1,"Hispanic",0,NA,0,1,NA,NA,1,4,2,1,1,7,"2301",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5bZXiZujf7XkRJH",1,1,1,0,0,0,1,"Cuban & American",0,NA,0,0,0.4,0.5,1,3,3,2,0,4,"2019",1,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,10,1,"Franklin Line",0,37,37,NA,NA,NA,"Commuter Rail","Franklin Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.25,0,1,0.666666666666667,0.6,1,0,NA,NA,0,"CR","Franklin Line",0,-13.3636363636364,0,0,NA,37,"CR",3.63758615972639,NA,NA
"MLRP_5d5OoV4tITnTH5r",0.75,0,0,0,0,0,0,"",1,NA,0,1,0.8,0.5,2,1,1,1,0,3,"2144",1,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333,5,0,NA,NA,NA,NA,"2015-07-21 10:58:00",NA,NA,"Bus","77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,0,-1,0.166666666666667,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5dozyQ4pPvlVGEl",0.75,0,0,0,0,0,0,"",1,NA,0,0,NA,0,1,1,2,1,0,NA,"2129",0,0.666666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5dTpE30OYSNZniR",0.25,0,0,0,1,0,0,"",0,NA,1,0,NA,0.5,1,4,1,1,0,1,"2120",0,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.5,2,0,NA,NA,NA,NA,NA,NA,NA,"Subway","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5dtYspBELmPove5",0.25,1,0,0,0,0,0,"",1,NA,0,0,NA,0,2,3,3,1,1,7,"2129",0,0.5,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,"Bus","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5iEyWxJFghvhq0B",0.75,1,0,1,0,0,0,"",1,NA,0,0,0.8,1,1,3,2,1,1,6,"2127",1,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,1,2,0,NA,NA,NA,NA,"2015-07-21 07:56:00",NA,NA,"Bus","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,0,-1,0.166666666666667,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5iF9RvHxagYQLXL",0.75,1,0,1,0,0,0,"",0,NA,0,0,NA,0.5,1,3,2,1,0,NA,"2446",0,0.666666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5jbuGTQ8tMv5lwV",NA,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,3,1,1,0,NA,"2115",0,0.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5mBbMQU979KonMp",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.25,2,1,1,1,1,5,"2151",0,0.5,0.5,0.666666666666667,0.666666666666667,0.5,6,0,NA,NA,NA,NA,NA,NA,NA,"Bus","411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5mt2D5Mvsu7gCt7",0,0,0,0,1,0,0,"",0,NA,1,0,NA,0,2,3,3,1,1,5,"2368",0,0.5,NA,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,"Bus","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5myHw3wlyLY9aPX",NA,0,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,3,2,2,0,NA,"2476",0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5nxyaSsVjXte8sJ",0.25,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.75,1,3,2,1,1,9,"2458",1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,5,0,NA,NA,NA,NA,NA,NA,NA,"Bus","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,1,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5o2rRWu7yADsWP3",1,0,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,5,4,1,1,7,"1760",1,0.166666666666667,0.166666666666667,0.166666666666667,0,0,15,1,"Framingham/Worcester Line",0,85,88,NA,NA,NA,"Commuter Rail","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0.8,1,0,NA,NA,0,"CR","Framingham/Worcester Line",0,-40.0909090909091,0,0,NA,85,"CR",4.45434729625351,NA,NA
"MLRP_5o6OGoALPeA5dLD",0.75,0,0,0,0,0,0,"",1,NA,0,0,0.4,0.5,1,3,3,1,1,7,"2128",1,0.833333333333333,0.833333333333333,0.833333333333333,1,1,10,1,"Haverhill Line",0,69,69,NA,NA,NA,"Commuter Rail","Haverill Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,0,-1,0.833333333333333,0.6,0,0,NA,NA,0,"CR","Haverhill Line",0,-117.409090909091,0,0,NA,69,"CR",4.24849524204936,NA,NA
"MLRP_5ot9i4ImYUgMr5P",0.75,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,2,2,1,0,4,"2458",1,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,5,1,"Framingham/Worcester Line",5,104,99,NA,NA,NA,"Commuter Rail","Framingham/Worcester Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.75,0,1,0.666666666666667,0.8,0,5,NA,NA,5,"CR","Framingham/Worcester Line",1.79175946922805,0,1,2,NA,104,"CR",4.65396035015752,NA,NA
"MLRP_5ovxTiiXagoQc9n",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,1,1,7,"2144",0,0.833333333333333,0.666666666666667,1,1,1,1,0,NA,NA,NA,NA,"2015-07-21 08:30:00","2015-07-21 08:32:17","2015-07-21 08:29:19","Subway","Red Line",178,240,0,137,2.28333333333333,2.96666666666667,1145.14285714286,1289,1144,1144,1.000999000999,NA,NA,NA,NA,NA,NA,0,NA,2.7,1.30833281965018,2.7,"Subway","Red Line",1.30833281965018,0.0477777777777728,1,2,23.7666666666667,23.7666666666667,"Subway",3.2094986630556,41,0.683333333333333
"MLRP_5pQ4y4U5unz4D6l",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,3,2,1,0,NA,"2045",0,0.666666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5tBHmJ3vxmhECot",1,0,0,0,0,0,0,"",1,NA,0,NA,1,0.5,1,2,1,1,0,1,"2474",1,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,2,0,NA,NA,NA,NA,"2015-07-21 21:07:00",NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5tG4APd3YqgdZat",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,1,1,2,2,1,1,7,"2152",1,0.666666666666667,0.833333333333333,0.666666666666667,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Blue Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.25,0,-1,0,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,0,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,0,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,0,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,0,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uN5G3R8yE7m10h",1,1,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,3,1,1,7,"2066",1,0.666666666666667,0.666666666666667,1,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,"Ferry","F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,1,-1,0.333333333333333,0.8,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5uvvDToJ9BIN87H",0.75,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.25,1,2,2,1,1,7,"2155",1,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.833333333333333,5,0,NA,NA,NA,NA,"2015-07-21 12:27:00","2015-07-21 12:31:14","2015-07-21 12:07:28","Subway","Orange Line",1426,480,1,254,4.23333333333333,23.7666666666667,528.5,516,541,541,0.976894639556377,0.5,0.5,0,-1,0,1,1,NA,-0.183333333333337,0.209720530982066,-0.183333333333337,"Subway","Orange Line",0.209720530982066,-4.47356321839081,0,0,12.8333333333333,12.8333333333333,"Subway",2.62708113856854,-254,-4.23333333333333
"MLRP_5ux8xNfznw0D9K5",0.5,0,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,6,4,1,1,6,"2445",0,0.666666666666667,0.333333333333333,0.666666666666667,1,0.5,1,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5vEje4OpxtsSFuZ",1,1,0,0,0,0,0,"",1,NA,0,0,NA,NA,1,4,3,2,1,7,"2176",0,0.666666666666667,0.666666666666667,0.833333333333333,1,0.666666666666667,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Orange Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5vStnCVCZLvqQ05",0.5,1,0,0,0,0,0,"",1,NA,0,0,NA,0.5,1,3,2,1,0,NA,"1970",0,0.666666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5z1fBd7Rv5R8KwJ",1,0,0,0,1,0,0,"",0,NA,1,0,NA,1,1,4,4,1,1,7,"2053",0,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.5,15,1,"Franklin Line",0,60,60,NA,NA,NA,"Commuter Rail","Franklin Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Franklin Line",0,-11.4545454545455,0,0,NA,60,"CR",4.11087386417331,NA,NA
"MLRP_5zMgllnTKhxnwnb",1,0,0,0,0,0,0,"",1,NA,0,0,1,1,1,2,2,1,1,6,"1803",1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.5,5,1,"Lowell Line",NA,NA,NA,NA,NA,NA,"Commuter Rail","Lowell Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,1,-1,0.166666666666667,1,1,NA,NA,NA,NA,"CR","Lowell Line",NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_5zP0PXP4iFe4YKx",0.75,1,0,0,0,0,0,"",1,NA,0,0,NA,NA,1,3,3,2,1,7,"2026",0,0.666666666666667,0.5,0.5,0.833333333333333,0.833333333333333,8,1,"Franklin Line",0,64,64,NA,NA,NA,"Commuter Rail","Franklin Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Franklin Line",0,0,0,0,NA,64,"CR",4.17438726989564,NA,NA
"MLRP_5zrTirstnYFhu8B",NA,1,0,0,0,0,0,"",1,NA,0,0,NA,0.25,1,3,2,1,0,3,"2169",0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6A0cQmcaGtu78b3",1,1,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,2,2,2,1,7,"1915",0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,5,1,"Newburyport/Rockport Line",0,66,66,NA,NA,NA,"Commuter Rail","Newburyport/Rockport Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"CR","Newburyport/Rockport Line",0,0,0,0,NA,66,"CR",4.20469261939097,NA,NA
"MLRP_6AnNS0bdn3r4gM5",1,1,0,0,0,0,0,"",1,NA,0,0,0.8,0.5,1,2,1,1,1,7,"2140",1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.333333333333333,10,0,NA,NA,NA,NA,"2015-07-28 08:18:00",NA,NA,"Bus","83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,0,0,0.5,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6AsIYWR9yPC6eq1",0.75,0,0,0,0,0,0,"",1,NA,0,0,1,1,1,3,3,1,1,7,"2144",1,0.666666666666667,0.666666666666667,0.833333333333333,1,1,5,1,"Fitchburg Line",0,91,90,"2015-07-23 08:31:00",NA,NA,"Commuter Rail","Fitchburg Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1,0,1,0.5,0.8,1,0,NA,NA,0,"CR","Fitchburg Line",0,-30.5454545454545,0,0,NA,91,"CR",4.52178857704904,NA,NA
"MLRP_6D3zOLblRoLQ3Kl",0.25,1,NA,NA,NA,NA,NA,"",1,NA,0,1,NA,0,1,3,3,1,0,NA,"01760",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6DVaNc4n01flH8h",0.75,0,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,3,3,1,0,NA,"2128",0,0.166666666666667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FinvTMWwFXpKZf",0.5,0,0,0,0,0,0,"",1,NA,0,0,0.4,0.75,1,3,2,1,1,7,"1801",1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,5,1,"Lowell Line",0,69,69,"2015-07-28 08:33:00",NA,NA,"Bus","134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.75,0,1,0.666666666666667,0.8,1,0,NA,NA,0,"CR","Lowell Line",0,-35.3181818181818,0,0,NA,69,"CR",4.24849524204936,NA,NA
"MLRP_6FJYCzSWPTNufl3",0.5,1,0,0,0,0,0,"",1,NA,0,0,1,1,1,3,2,1,1,7,"2474",1,0.5,0.5,0.5,0.666666666666667,0.5,5,0,NA,NA,NA,NA,NA,NA,NA,"Subway","Red Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.75,1,-1,0.333333333333333,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,0,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,1,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,1,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,1,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6FkUNtQbAslOdyB",1,NA,0,0,0,0,0,"",1,NA,0,0,0.8,NA,1,2,2,2,1,7,"2140",1,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,3,0,NA,NA,NA,NA,"2015-07-22 17:32:00",NA,NA,"Subway","Green Line",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.5,1,-1,0.666666666666667,1,1,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
"MLRP_6G6tgRcvjXGyMK1",1,0,0,0,0,0,0,"",1,NA,0,0,NA,0.75,1,3,3,1,0,NA,"MA",0,0.333333333333333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,"CR",NA,NA,NA
